"","MEM1","MEM2","MEM3","MEM4","MEM5","MEM6","MEM7","MEM26","MEM27","MEM28","MEM29","MEM30","MEM31","MEM32","MEM33","MEM34","MEM35","MEM36","MEM37","MEM38","MEM39"
"1",0.0869859007655841,0.204510883294097,0.203821952986209,0.0873549476891232,-0.07369773498726,0.0776995787864004,-0.0216693629705057,-0.0143071631176871,-0.169456558132647,-0.101608357233854,-0.17825669798108,0.00801971398323859,0.141009101377789,0.0863028794479452,-0.130059590637441,0.0624017969895493,0.0557681852729472,-0.0389940750975114,-0.0980503778824932,0.12762369619827,0.162706042097183
"2",0.204297063129879,0.0158655184819243,-0.151353129502954,-0.108618738975002,0.122565107701171,-0.139822993892005,-0.072128460281769,0.00126976205642961,-0.0377106916608698,-0.0576525338599451,0.0381298823391724,-0.0411939602193448,0.0451838024795742,0.0450588029325369,-0.0120914284924086,-0.0110934149560733,-0.0368761610028875,-0.0733920387284517,0.0258899874541412,0.228976888038019,0.0771978250456759
"3",-0.248602020196996,0.116168039450241,-0.244748820696076,-0.0661542064351741,-0.148663045464792,0.0658092118916649,0.0536244655672922,-0.0711505733673936,-0.0702832472025827,0.314170707963214,0.0821302650706201,0.189755378875647,-0.108991201492014,-0.279819422411831,0.190973257578734,-0.225491784622696,0.162442351454191,-0.181794330325488,0.205000499014522,-0.0766982964069574,0.14809882552987
"4",-0.166523041103325,-0.150015768601874,0.129882169296486,-0.291800051243102,0.128100759973767,0.0618431683135378,-0.180702675000286,0.0194510418315146,0.0547394364468086,-0.251851267102738,0.32629669390086,-0.167351718271071,-0.168605762330482,-0.0138915345896827,-0.0757092597297907,-0.0869406216078902,0.0193931443855018,-0.362542030337831,0.249867547044041,-0.116176343052935,0.0943348450361564
"5",-0.198905256444242,0.121249779722931,-0.223579579552505,0.0935655058969898,-0.208016487069645,-0.289193212944508,0.144363672542918,0.007606003127774,0.0336318612547913,-0.183152366787215,0.130360491483115,-0.211855101792399,0.0423413580975592,0.205958356444161,-0.106757958004728,0.0993080277464534,0.116644260083916,0.26075277277513,0.114736619627808,0.15970193141577,-0.374869880509475
"6",0.158981525671857,-0.151380040256632,-0.18286165355416,0.151480905310609,0.0481361011303175,0.101173934133684,-0.0404784578913168,0.00214605806429075,0.00290376700632213,-0.282042593365658,-0.215159637793027,0.213471487855897,0.0641093959814949,-0.109964566946363,0.242089867255112,-0.101303495942363,0.0524335406984149,0.0203839839820805,-0.114139555554267,-0.137653163363114,-0.105030142728683
"7",0.00704345686317777,-0.274957956655235,0.0622350892368073,0.104266447416123,-0.27777432313251,-0.01787228995498,-0.0749081084072186,-0.089038632908645,0.167555124987337,0.2894709429332,0.0264816512747929,-0.259616962511132,0.151309475292881,0.197142189768463,-0.41841783959782,0.048727069479848,0.096843595023679,-0.209980103781291,0.13359692195012,-0.127198192583549,0.014950556624711
"8",-0.0604290739664216,-0.224604561851873,0.150771976372842,-0.128676184640045,-0.197223754056548,-0.224892818659543,-0.414949740498703,-0.164141662080437,0.265148617927143,0.0373644017311839,-0.0513920574534047,0.252057196589579,-0.0345388773677805,-0.135776223331011,0.214517138612993,0.23869435217069,-0.133077130293542,0.39170951036754,0.0773037647445229,0.0886725591121647,0.14491345453364
"9",-0.136261924284674,0.114818979877864,0.109358650862633,0.247671200148477,0.220314697665948,-0.203315685308855,0.0619976170593206,-0.112287977179592,0.186991621399743,0.00471370700007254,0.170644087137714,0.231107010385295,-0.312458876942201,-0.0464037039074867,0.0334799312825216,-0.0190704378079868,0.246004148235002,-0.105232536868586,0.143323387458664,0.143951267844084,-0.315562355326201
"10",0.182670149701642,0.144021331631752,0.0421989689340798,-0.180284319176925,-0.0861832783342643,-0.0665992994526384,0.138118767133128,0.000492786413166427,0.0262859567706373,0.00503727409854589,0.07423047124307,-0.0381330843524264,-0.0484225420696299,-0.0460497939100019,0.0571653148159211,-0.0176516983154399,0.0126277260882494,0.0899285520828843,-0.0195384449755394,-0.233142511230184,-0.0636306422600752
"11",0.103817189097602,0.199712033323959,0.196812841465537,0.0448569776744371,-0.118021802641527,0.136774512166955,-0.0460535472165743,-0.318911526997529,0.213479022367981,-0.110013128272938,-0.0220422015585643,0.216239002105888,-0.0736400518453647,0.0651361804474774,-0.122549814050886,0.057727473579037,0.180793448460571,-0.084090204969039,-0.0516267867927203,0.187025480566755,0.0757605060855146
"12",0.204297063129879,0.0158655184819246,-0.151353129502954,-0.108618738975002,0.122565107701171,-0.139822993892005,-0.072128460281769,0.00126976205643033,-0.0377106916608718,-0.0576525338599439,0.0381298823391733,-0.0411939602193447,0.0451838024795751,0.0450588029325372,-0.0120914284924083,-0.0110934149560737,-0.0368761610028872,-0.0733920387284515,0.0258899874541414,0.228976888038019,0.0771978250456759
"13",-0.230803047100852,0.0735743878703826,-0.173562401419785,-0.155088560345755,-0.0486113492052395,0.230738229315312,-0.12869629076603,0.079108814856476,-0.178938199586873,0.0760481502548121,-0.18826504035975,-0.125706862308049,0.2045707251149,0.137240407308445,0.0868702064265278,0.00443876678083423,0.291980589356917,0.298335259071403,0.169427034536765,0.103057032882466,-0.16181813936727
"14",-0.148930893602794,-0.116063591438758,0.147050334101619,-0.18508222937341,0.245347490656175,0.018939785292442,0.181583717531269,-0.113045763369139,0.0604098074148532,-0.0238115400742507,-0.208910445545099,-0.204134448562827,0.238633018761975,-0.00825710947447012,0.197918332104428,0.150257227308217,-0.0313954365024611,0.0870022825490785,0.344930200399932,-0.0832275430777848,0.21804587050845
"15",-0.21973527236308,0.130547986775446,-0.209816662894421,0.0994085035965751,-0.154823320921094,-0.261434146469288,0.112963294304431,-0.0834717995556268,0.0499591848053937,-0.0405943902430609,-0.0614847772339912,-0.0359525689564826,0.13066306729335,-0.232505685456229,-0.182757515497873,0.0200176494398849,-0.525998618827118,-0.107728510358815,-0.185455182794016,-0.0853254735738524,0.0960271681793127
"16",0.164246086963993,-0.12362655285629,-0.198081392318182,0.13416304286728,0.110380739437739,0.107678526472553,-0.00520507590686891,-0.266926332344917,0.437714622023038,0.169473394654251,-0.211947073284311,-0.0256057196933641,0.19507471833357,0.0320474309866567,-0.0356315457002306,-0.0784434119573112,0.110154968469637,-0.073191828078304,-0.065904818729989,-0.197115735736525,-0.107747447422149
"17",0.0342213055580844,-0.251644589815364,0.00522442455195062,0.165578151061497,-0.196334402567028,0.112895908935737,0.18414796124739,0.18876215561166,-0.170116092365739,-0.0312816819145881,0.248794114782363,0.254000189165392,-0.0999643175183352,-0.0187360915681431,-0.121686725162934,0.369114724982154,-0.0958303747353973,0.122483263309874,0.217806200314322,0.00787494455982257,0.136934855791854
"18",-0.0659261667664546,-0.245350273615001,0.156069873304299,-0.118319968265926,-0.173852588838237,-0.171054038555739,-0.252869090689341,0.376518851997982,0.00815258237758596,0.134431022829279,-0.125507799811226,-0.100726556444805,-0.187063687756521,-0.00474852615451129,-0.00141863429943526,-0.424147234155803,0.0473363987928443,0.0605795581804836,-0.283181337622773,0.0869139909107256,-0.0774590070786284
"19",-0.0849329285467542,0.135832713455376,0.155168578176612,0.274928004600038,0.192729295215996,-0.0705107517537881,-0.104729996639352,0.19586960867518,-0.00921535219470344,0.0752492951753432,-0.144357487833007,-0.242199007391438,0.0672054319992322,-0.355056120656441,0.101983196153996,0.0619092100493546,-0.233869226414355,-0.0974530128693549,0.226036500012836,0.0130608005693185,-0.246702934878786
"20",0.182670149701642,0.144021331631752,0.0421989689340798,-0.180284319176925,-0.0861832783342642,-0.0665992994526384,0.138118767133128,0.000492786413166603,0.0262859567706375,0.00503727409854712,0.0742304712430698,-0.0381330843524272,-0.0484225420696293,-0.0460497939100026,0.0571653148159207,-0.017651698315439,0.012627726088249,0.0899285520828851,-0.0195384449755398,-0.233142511230184,-0.0636306422600752
"21",0.117695697916863,0.19219407010398,0.18290442988196,-0.00813717727501856,-0.162078650175046,0.160558136584426,0.00390049599440458,0.361634779872347,0.264815701773997,0.0194860038439624,-0.215077025365436,-0.0203048084984883,-0.0234316666367698,-0.220984090034913,-0.0608368522339612,0.107327320681026,0.0626612504734488,-0.137749583656052,0.043106051416202,0.210894195679502,-0.00681289332808917
"22",0.204297063129879,0.0158655184819246,-0.151353129502954,-0.108618738975002,0.122565107701171,-0.139822993892005,-0.0721284602817689,0.00126976205643081,-0.0377106916608719,-0.057652533859944,0.0381298823391728,-0.0411939602193443,0.0451838024795745,0.0450588029325366,-0.0120914284924086,-0.0110934149560734,-0.0368761610028875,-0.0733920387284517,0.0258899874541413,0.228976888038019,0.077197825045676
"23",-0.216549918886309,0.038166330876692,-0.112565941043568,-0.219357063669128,0.049135737315955,0.340660666026644,-0.108485590412601,-0.169644621624217,-0.0168045257140939,-0.0678021063253339,0.139962771022212,0.175897690111392,0.0947780128213074,-0.20848247662148,-0.385303290111796,-0.117794500344788,-0.195852346316477,0.1585939458816,-0.161084453870011,0.0926356458574482,-0.208536972311188
"24",-0.128933859905163,-0.0762813491866849,0.168767914878232,-0.058972666615959,0.325779635147842,-0.065403735102311,0.322938004817212,0.149708461223489,0.118246787559607,-0.00519441622933631,0.0088054772232552,0.197653188587871,0.0984940506451501,0.102744226041969,-0.257877981879261,-0.362684589794823,0.00432832780416303,0.29293348947201,0.0189835279953391,-0.00785387163488484,0.210698037117685
"25",-0.235663015990378,0.139795509749806,-0.188823681413791,0.0972287627258845,-0.094976543426276,-0.155742641592209,0.0133932722083773,0.138638396846823,0.118762553426588,0.0101626293787882,-0.0608568066099845,0.0744572652421667,-0.129675051938876,0.445288485916995,0.20505044273631,0.0624011429308897,-0.0305357411458511,-0.137557618860506,-0.154993696166313,-0.118922816465384,0.277162745848705
"26",0.167526025592989,-0.0973032048834718,-0.206803287825858,0.103643573369618,0.158250733230359,0.0713900844352982,-0.0951907435325998,0.458832793894051,-0.0101366328211888,0.156279898945526,0.102547171594943,0.270011813391635,0.124234093688302,0.0194850093281449,-0.140488309901988,0.181567766669097,0.0616860951723725,-0.014365278973774,0.0299921990855698,-0.21274184738545,-0.0649503807167297
"27",0.0616962805268149,-0.22958823829915,-0.0499972335928047,0.21340061667468,-0.119474075784191,0.197112446767631,0.271846139971668,-0.120900799798404,-0.044588703414135,-0.0422800366976959,-0.166122890051894,-0.277502446116243,-0.462122223722141,-0.0434304349707051,0.00348272631420558,-0.157368487525974,-0.101169743924379,0.167849140446381,0.0430032418330287,0.14357873084662,0.127680125376892
"28",-0.0674499710674287,-0.261467868643858,0.160380950892711,-0.0780500525868405,-0.119465299491747,-0.123336012998762,0.0252022694691207,-0.202143444363066,-0.325831468704257,0.113529359904778,0.152045513743233,0.0271039231178698,0.230437859641334,-0.0515231783886831,0.201756247108506,0.0718371916897057,0.101141951025595,-0.207990171182762,-0.24468744101031,0.00720643807307526,-0.193687636420662
"29",-0.0317063321329132,0.157531870064634,0.191105540107864,0.274847979956904,0.110992482220546,0.0532427233690688,-0.265965688918327,-0.0857434828454667,-0.110802570620383,0.0814838009269043,0.094663134719089,0.12189682929312,0.0700709816906516,0.377077396532773,0.124598212935202,-0.264976554067546,-0.331098078472411,0.0597622590651455,0.15844268130688,-0.136722344727944,-0.0627049536084547
"30",0.182670149701642,0.144021331631752,0.0421989689340798,-0.180284319176925,-0.0861832783342641,-0.0665992994526383,0.138118767133128,0.000492786413168112,0.026285956770638,0.00503727409854661,0.0742304712430698,-0.0381330843524258,-0.0484225420696296,-0.046049793910002,0.0571653148159208,-0.0176516983154394,0.0126277260882488,0.089928552082885,-0.0195384449755398,-0.233142511230184,-0.0636306422600752
"31",0.127670720998031,0.181213331716457,0.161887648492396,-0.0682913246908204,-0.193464486937941,0.14540173195765,0.135583964747507,-0.0536703301124874,-0.276018540408889,0.287592446916327,-0.0998213620927037,0.150324262724262,0.0526454348146937,0.136568581634074,0.0472022662618891,-0.0980891165187397,-0.165552162867413,-0.118562669533877,0.131766961070307,0.174023161747526,-0.0343408002336154
"32",0.204297063129879,0.0158655184819246,-0.151353129502954,-0.108618738975002,0.122565107701171,-0.139822993892005,-0.072128460281769,0.00126976205642932,-0.0377106916608713,-0.0576525338599442,0.0381298823391732,-0.0411939602193444,0.0451838024795747,0.0450588029325365,-0.0120914284924088,-0.0110934149560733,-0.0368761610028875,-0.0733920387284518,0.0258899874541413,0.228976888038019,0.077197825045676
"33",-0.203052850936637,0.00884155339718855,-0.0554490357599715,-0.253931113900763,0.149073576614421,0.371687008783468,0.0417829557446707,0.0870444466932647,0.167725907837442,0.0229876474873557,-0.0400363098968833,-0.0685453969176011,-0.238036716299427,0.245525532917173,0.162739128376774,0.317616649436729,-0.225274973873542,-0.132053306621288,-0.26730336890298,0.033838746946719,-0.176115655086531
"34",-0.104616363870386,-0.0269741647811795,0.19335028328624,0.0758050454497598,0.353928397622089,-0.145891784140308,0.16180303649827,-0.0630440573009713,-0.123084478291627,0.346232518388788,0.034322258566593,-0.0731784739918435,-0.0291887161464791,-0.0845561819156178,-0.0369945177380542,0.250237238185172,0.159274525363462,0.0809110409122131,-0.395338123768783,0.0878231597663465,0.091231644163751
"35",-0.246867515970543,0.149901780052299,-0.159727950080465,0.0913976024616048,-0.0353471844710057,-0.00706711353665451,-0.0893870349661504,0.0227708962405423,-0.140244254484193,-0.173296539755557,-0.111662246550231,0.0169545766167954,0.0544691236775343,-0.178534658925708,-0.0531448788075649,-0.00566683469690813,0.302015042719157,-0.0845235712600472,-0.0707663985689557,-0.0636838667212588,0.326841285899843
"36",0.168742564567091,-0.0721510609300814,-0.208862564364216,0.0613442890112213,0.192133930720654,0.00552686112249557,-0.228108226548008,-0.204769353567091,-0.331152924352546,0.107739657056444,-0.163316823872762,-0.0771006893882389,-0.383022242113754,-0.0230177443101078,-0.162610396364475,0.079607819647141,-0.00277825278276787,0.0850449545353454,0.0560401102414987,-0.171903437703873,-0.0181535699085352
"37",0.089602384641336,-0.207040005930163,-0.10488401517646,0.242150300342752,-0.0496574861797588,0.2380996466937,0.149809863526993,0.0224623970846495,0.116007210533424,-0.0438767713419127,0.384382428995863,-0.127103381699937,0.222465830845721,-0.0703879535875795,0.340501860892037,-0.167261501224857,-0.0315728389512724,0.00512502394362257,-0.108297970983603,0.226054403485722,0.0572435412780941
"38",-0.0653165064684302,-0.271690416079448,0.164772969818556,-0.0105321095625641,-0.0453514562009169,-0.0959168542746503,0.173511738905942,0.00417039378402302,-0.17176527838918,-0.423714600659507,-0.327432256031182,0.202581515636884,0.0412337218640063,0.0761227748638798,-0.037461755926054,-0.00613521035535433,0.0155582527162073,-0.226533962425756,0.00799695605754221,-0.110631519648879,-0.21914320410708
"39",0.0251079691142735,0.176532993639003,0.216815234254807,0.234913084958641,-0.0129969028686745,0.160088097621508,-0.245014067178346,0.0114222268502162,-0.0721060428980817,-0.255434750340995,0.24077146548091,-0.26733872285193,0.0399489485289116,-0.0365997844773313,-0.00375149368899069,0.0471628059433128,0.114538589257515,0.162730257290645,-0.195937061377091,-0.231419241611283,0.136737737818014
"40",0.182670149701642,0.144021331631752,0.0421989689340798,-0.180284319176925,-0.0861832783342641,-0.0665992994526383,0.138118767133128,0.000492786413168277,0.0262859567706367,0.00503727409854702,0.0742304712430697,-0.0381330843524264,-0.0484225420696299,-0.0460497939100023,0.0571653148159206,-0.0176516983154394,0.0126277260882488,0.0899285520828848,-0.0195384449755396,-0.233142511230184,-0.0636306422600753
